号码,省份,手机品牌,通信品牌,手机操作系统,月消费（元）,月流量（MB）
166763271895,江西,HTC,神州行,Android,8.2,1093
166730111489,甘肃,HTC,神州行,Android,202,1315.4
166423396154,湖北,HTC,神州行,Android,5.5,811.5
166876549974,山东,HTC,神州行,Android,215.9,964.4
166423313895,广西,HTC,神州行,Android,8.9,99.5
166725906647,西藏,HTC,神州行,Android,32,1111.9
166712757713,上海,HTC,神州行,Android,276.2,1838.9
166650452700,香港,HTC,神州行,Android,195.7,1320.5
166751593083,贵州,HTC,神州行,Android,126.3,915.8
166412873231,四川,HTC,神州行,Android,57.4,1330.2
166533075359,青海,HTC,神州行,Android,42.6,881.9
166015535717,广西,HTC,神州行,Android,54.8,504.2
166412140895,广西,HTC,神州行,Android,187.6,593.2
166829360244,北京,HTC,神州行,Android,26.6,543.6
166686377847,湖南,HTC,神州行,Android,105.5,327.1
166600431270,甘肃,HTC,神州行,Android,244.7,471.4
166790550679,吉林,HTC,神州行,Android,55.6,1066
166580919343,重庆,HTC,神州行,Android,33.8,1730
166024226484,福建,HTC,神州行,Android,216.9,1345.8
166556775201,辽宁,HTC,神州行,Android,189.7,1748.2
166423191790,内蒙古,HTC,神州行,Android,18.8,1026.7
166790291280,广东,HTC,神州行,Android,15.2,304.6
166821002538,澳门,HTC,神州行,Android,198.3,1264.5
166643059784,广西,HTC,神州行,Android,69.7,1290.6
166099894197,山东,HTC,神州行,Android,131.1,1136.2
166713576752,广东,HTC,神州行,Android,121,590.2
166532710632,江苏,HTC,神州行,Android,218,698.1
166017088266,广西,HTC,神州行,Android,148,1980.4
166712888902,宁夏,HTC,神州行,Android,196.2,958.1
166622749412,西藏,HTC,神州行,Android,11.1,1155.2
166717507873,河北,HTC,神州行,Android,208.7,152.8
166818511842,河北,HTC,神州行,Android,29.6,811.9
166423622438,浙江,HTC,神州行,Android,147.6,1359.4
166580874514,香港,HTC,神州行,Android,111.6,670.1
166650335395,江苏,HTC,神州行,Android,162,126.9
166416770817,台湾,HTC,神州行,Android,206.1,1279.9
166537450327,台湾,HTC,神州行,Android,99.8,1857
166712249432,宁夏,HTC,神州行,Android,195.4,1482.8
166423412613,江西,HTC,神州行,Android,81.1,283.3
166416108266,广西,HTC,神州行,Android,156.9,797.1
166814286651,四川,HTC,神州行,Android,13.7,525.1
166612922865,新疆,HTC,神州行,Android,256.1,1657.1
166816970778,贵州,HTC,神州行,Android,189.5,1015.5
166713117422,浙江,HTC,神州行,Android,238.9,1888.1
166712244717,新疆,HTC,神州行,Android,196.2,1512.5
166712265529,甘肃,HTC,神州行,Android,205,1587.2
166798895700,四川,HTC,神州行,Android,27.2,1566.9
166538531067,香港,HTC,神州行,Android,160.7,1462.1
166920387554,吉林,HTC,神州行,Android,116.3,883.3
166827104249,黑龙江,HTC,神州行,Android,225.2,663.9
166728297907,澳门,HTC,神州行,Android,148.4,655.8
166431654393,内蒙古,HTC,神州行,Android,79.9,1308.9
166686377673,北京,HTC,神州行,Android,152.2,139.9
166992903310,广西,HTC,神州行,Android,55.1,641
166528757014,内蒙古,HTC,神州行,Android,178.3,377.2
166412731416,河北,HTC,神州行,Android,14.9,1618.7
166580926885,广东,HTC,神州行,Android,211.6,1144.9
166818342968,澳门,HTC,神州行,Android,20.4,933
166818372963,北京,HTC,神州行,Android,193.5,780.5
166816975617,北京,HTC,神州行,Android,199.4,871.5
166726551473,江苏,HTC,神州行,Android,299.2,217.9
166712451316,海南,HTC,神州行,Android,69.9,1362.9
166695047397,澳门,HTC,神州行,Android,102.1,660.5
166612838988,山西,HTC,神州行,Android,101.2,224.5
166537591423,河北,HTC,神州行,Android,183,1920.8
166763347593,福建,HTC,神州行,Android,29.8,848.2
166017308987,香港,HTC,神州行,Android,235.7,761.1
166538702451,宁夏,HTC,神州行,Android,35.7,1957
166724546865,香港,HTC,神州行,Android,275,793.9
166999860030,香港,HTC,神州行,Android,39.3,503.7
166532770586,台湾,HTC,神州行,Android,37.2,392.4
166580923738,辽宁,HTC,神州行,Android,6.9,870.6
166581080923,澳门,HTC,神州行,Android,118.3,175.6
166017104649,山东,HTC,神州行,Android,31,1311.3
166650337689,贵州,HTC,神州行,Android,289.9,736.9
166689068100,内蒙古,HTC,神州行,Android,269.3,599.1
166016908835,新疆,HTC,神州行,Android,298.4,1960.6
166723732671,浙江,HTC,神州行,Android,88.2,1422.1
166712793474,河北,HTC,神州行,Android,251.6,137.4
166543846167,山东,HTC,神州行,Android,265.2,305.1
166412672515,吉林,HTC,神州行,Android,238.8,1835
166450743766,云南,HTC,神州行,Android,6.1,1856.9
166450784550,宁夏,HTC,神州行,Android,271.2,1893.6
166431598891,安徽,HTC,神州行,Android,125.1,1927.7
166431559657,台湾,HTC,神州行,Android,213.8,315.2
166528110286,新疆,HTC,神州行,Android,236.4,1830.4
166816968653,湖北,HTC,神州行,Android,189.5,163
166650618879,河南,HTC,神州行,Android,57.6,61
166538597463,上海,HTC,神州行,Android,119.6,1210.9
166712835475,澳门,HTC,神州行,Android,270.6,691
166414470493,辽宁,HTC,神州行,Android,57.4,180.3
166413073057,天津,HTC,神州行,Android,174.8,1940.7
166620152205,重庆,HTC,神州行,Android,272.1,1687.2
166920747989,澳门,HTC,神州行,Android,73.3,1244.1
166999873357,贵州,HTC,神州行,Android,138.5,1278.6
166431486506,四川,HTC,神州行,Android,227.7,1469.6
166712553120,广西,HTC,神州行,Android,238,340.7
166712600028,重庆,HTC,神州行,Android,32.3,1246.6
166686408814,山西,HTC,神州行,Android,157.7,247
166712286381,四川,HTC,神州行,Android,59,233.9
166019221704,台湾,HTC,神州行,Android,204.4,1823.2
166726010014,广西,HTC,神州行,Android,20.4,31.2
166829257081,黑龙江,HTC,神州行,Android,20.7,116.2
166017044685,黑龙江,HTC,神州行,Android,242.8,1192.6
166650200986,湖北,HTC,神州行,Android,241.8,1728.2
166814382192,湖北,HTC,神州行,Android,292.6,261.4
166669997792,海南,HTC,神州行,Android,111.7,1153.5
166818449976,西藏,HTC,神州行,Android,288.6,1852.3
166993022806,天津,HTC,神州行,Android,24.4,1456.7
166814329723,广东,HTC,神州行,Android,211.6,316.9
166650337933,澳门,HTC,神州行,Android,114.7,1774.4
166412680214,内蒙古,HTC,神州行,Android,101.7,1506.6
166818343333,天津,HTC,神州行,Android,201.1,146.4
166424904185,重庆,HTC,神州行,Android,146.5,83.2
166798975869,北京,HTC,神州行,Android,206.4,1078.7
166876540074,辽宁,HTC,神州行,Android,270.8,1822.5
166818390002,西藏,HTC,神州行,Android,75.1,118.9
166818409972,新疆,HTC,神州行,Android,187.3,1254.1
166913940374,山东,HTC,神州行,Android,59.5,471.6
166751616488,山东,HTC,神州行,Android,168,1418.9
166019243474,吉林,HTC,神州行,Android,122.4,1196
166017082696,香港,HTC,神州行,Android,35.7,1809.7
166017152253,云南,HTC,神州行,Android,106.6,1239.7
166818609268,广西,HTC,神州行,Android,118.8,408.6
166686379227,江苏,HTC,神州行,Android,147.3,421.9
166099917550,内蒙古,HTC,神州行,Android,125.9,1014
166414552804,辽宁,HTC,神州行,Android,40,955.4
166999848397,云南,HTC,神州行,Android,53.3,77.8
166816972499,湖北,HTC,神州行,Android,99.7,222.1
166532650485,江苏,HTC,神州行,Android,35.9,742.8
166818572650,北京,HTC,神州行,Android,60,1171.1
166428661931,西藏,HTC,神州行,Android,170.6,1957.2
166999928037,台湾,HTC,神州行,Android,269.9,632.6
166428713380,湖南,HTC,神州行,Android,182.3,594.2
166712231749,湖北,HTC,神州行,Android,279.6,1945.7
166818416954,内蒙古,HTC,神州行,Android,97.1,1653.4
166920413907,天津,HTC,神州行,Android,133,301.6
166537291527,湖南,HTC,神州行,Android,292.9,1069
166712539105,安徽,HTC,神州行,Android,77.4,513.2
166015427162,陕西,HTC,神州行,Android,218.8,952.9
166015410403,贵州,HTC,神州行,Android,269.7,454.6
166818382051,宁夏,HTC,神州行,Android,190.9,1464.3
166643078497,陕西,HTC,神州行,Android,83,1469.9
166818528194,浙江,HTC,神州行,Android,285.4,363.4
166019306900,山西,HTC,神州行,Android,207.5,663.8
166999926671,福建,HTC,神州行,Android,43.3,1574.5
166652780624,安徽,HTC,神州行,Android,145.4,362.9
166423262889,湖南,HTC,神州行,Android,24.8,1832.1
166790799613,四川,HTC,神州行,Android,28.5,704.7
166818367654,河北,HTC,神州行,Android,202.2,651
166015279145,山东,HTC,神州行,Android,75.8,1239.4
166547110245,四川,HTC,神州行,Android,253.1,628.5
166412978850,江苏,HTC,神州行,Android,39.6,1743
166412703464,广西,HTC,神州行,Android,158.4,392.5
166713378330,陕西,HTC,神州行,Android,295.1,1567.1
166917125415,香港,HTC,神州行,Android,293.1,1302.2
166818593846,辽宁,HTC,神州行,Android,176.6,742.8
166713392834,香港,HTC,神州行,Android,67.4,1321.3
166428762540,海南,HTC,神州行,Android,183.2,986.4
166416984154,香港,HTC,神州行,Android,48.3,1893.6
166818535300,香港,HTC,神州行,Android,73.8,894.3
166728384006,湖南,HTC,神州行,Android,58.3,355.8
166992976257,江苏,HTC,神州行,Android,55.7,968
166712557625,上海,HTC,神州行,Android,130.9,941.2
166559868402,江苏,HTC,神州行,Android,34.7,397.6
166509143056,黑龙江,HTC,神州行,Android,151.6,1447.8
166818493625,甘肃,HTC,神州行,Android,206.7,71.3
166795083819,内蒙古,HTC,神州行,Android,170.5,650.9
166556791216,广东,HTC,神州行,Android,0.3,121.9
166423187472,福建,HTC,神州行,Android,73.6,1807.5
166533116315,湖南,HTC,神州行,Android,89.9,1109.2
166686231570,福建,HTC,神州行,Android,166.7,1809.7
166818388833,黑龙江,HTC,神州行,Android,237.3,633
166989744782,上海,HTC,神州行,Android,198.1,816.5
166015413142,北京,HTC,神州行,Android,289.9,1195.7
166816970701,河南,HTC,神州行,Android,19.1,262.1
166816971650,广东,HTC,神州行,Android,84,487.5
166650481481,福建,HTC,神州行,Android,280.2,1341.7
166686379870,台湾,HTC,神州行,Android,187.6,1978
166818527142,贵州,HTC,神州行,Android,294.7,199.6
166532700422,贵州,HTC,神州行,Android,67.7,485.8
166612849097,山西,HTC,神州行,Android,147.8,1465.2
166118476736,安徽,HTC,神州行,Android,236.9,640.9
166999847618,福建,HTC,神州行,Android,223.8,116
166992942392,江苏,HTC,神州行,Android,130.8,836
166663108812,西藏,HTC,神州行,Android,129.9,568.6
166712829990,江苏,HTC,神州行,Android,149.6,1795.9
166712330985,重庆,HTC,神州行,Android,229.9,1064.1
166999865616,四川,HTC,神州行,Android,102.2,1789
166670006494,上海,HTC,神州行,Android,276.6,1579.9
166999848374,河北,HTC,神州行,Android,238.9,481.2
166925721504,贵州,HTC,神州行,Android,211.4,879.1
166015413163,辽宁,HTC,神州行,Android,98.3,1950.9
166000001927,西藏,HTC,神州行,Android,217.4,663.9
166713122812,宁夏,HTC,神州行,Android,82.3,1847
166547045173,河南,HTC,神州行,Android,294.5,644.5
166538708134,甘肃,HTC,神州行,Android,58.6,1292.5
166798899486,湖南,HTC,神州行,Android,278.8,1473.4
166652656666,云南,HTC,神州行,Android,231.5,70.5
166818518212,甘肃,HTC,神州行,Android,93.2,384.7
166423617093,山东,HTC,神州行,Android,46.9,141
166016919218,云南,HTC,神州行,Android,281.4,1614.7
166017322837,广东,HTC,神州行,Android,64.1,308.2
166751556480,西藏,HTC,神州行,Android,102.4,1746.3
166556889800,贵州,HTC,神州行,Android,114.9,372.2
166019250444,重庆,HTC,神州行,Android,165.1,1092.1
166918515105,江西,HTC,神州行,Android,189.6,357.1
166686797047,西藏,HTC,神州行,Android,158.3,131
166553946758,山西,HTC,神州行,Android,63.5,1180.6
166538532000,新疆,HTC,神州行,Android,236,1467.6
166669950289,澳门,HTC,神州行,Android,223,377
166580878488,湖南,HTC,神州行,Android,238.3,1834
166818390166,天津,HTC,神州行,Android,31.8,658.2
166649998282,上海,HTC,神州行,Android,28.3,974.5
166790769106,广东,HTC,神州行,Android,265.2,846.7
166652604912,湖北,HTC,神州行,Android,152.9,1636.9
166818386953,江西,HTC,神州行,Android,43.7,1430.3
166818358568,河南,HTC,神州行,Android,267.1,1368.7
166818514749,贵州,HTC,神州行,Android,141.7,956.7
166663135974,重庆,HTC,神州行,Android,162.4,1287.6
166818537190,湖北,HTC,神州行,Android,260.2,1688.3
166712794453,云南,HTC,神州行,Android,76.4,1176.1
166423519173,西藏,HTC,神州行,Android,237.4,1264.2
166876605123,上海,HTC,神州行,Android,169,749
166014999538,云南,HTC,神州行,Android,297.9,1465.7
166816972425,台湾,HTC,神州行,Android,266.3,1459.6
166713406311,吉林,HTC,神州行,Android,216.6,260.3
166802523604,台湾,HTC,神州行,Android,50.2,346.1
166816971729,山西,HTC,神州行,Android,267.5,767.1
166539185570,山东,HTC,神州行,Android,124.6,676.4
166428729984,海南,HTC,神州行,Android,14.1,1548.3
166015482519,四川,HTC,神州行,Android,31,605.5
166015434568,湖南,HTC,神州行,Android,89.7,109
166580880515,浙江,HTC,神州行,Android,165.5,1254.7
166592849476,北京,HTC,神州行,Android,168.9,805.7
166992972206,辽宁,HTC,神州行,Android,75.8,52.8
166999848406,新疆,HTC,神州行,Android,72.7,1101.6
166816968975,重庆,HTC,神州行,Android,189.1,823.4
166816970366,贵州,HTC,神州行,Android,64.3,1826.5
166712424661,安徽,HTC,神州行,Android,95,1726
166528052627,浙江,HTC,神州行,Android,238.7,19.5
166790609945,宁夏,HTC,神州行,Android,275.6,695
166827099464,海南,HTC,神州行,Android,218.3,79.2
166728403705,江苏,HTC,神州行,Android,279,1148.4
166019203030,吉林,HTC,神州行,Android,16.7,1829.2
166751607086,甘肃,HTC,神州行,Android,116.6,1612.3
166725917966,安徽,HTC,神州行,Android,188.4,432
166795137847,山东,HTC,神州行,Android,222.2,1326.8
166712804287,北京,HTC,神州行,Android,266.4,607.5
166712808414,甘肃,HTC,神州行,Android,237.8,1372.6
166695096218,湖南,HTC,神州行,Android,53.6,149.6
166818576898,辽宁,HTC,神州行,Android,42.9,1186.3
166726618086,内蒙古,HTC,神州行,Android,88.3,339.5
166816971152,云南,HTC,神州行,Android,175.6,95.9
166818602744,河北,HTC,神州行,Android,23.8,1948
166913840403,澳门,HTC,神州行,Android,128.4,59.8
166024157205,台湾,HTC,神州行,Android,19.9,871.8
166418377582,重庆,HTC,神州行,Android,285.6,1154.6
166816977071,青海,HTC,神州行,Android,210.9,1516.6
166099901727,北京,HTC,神州行,Android,18.1,1305.8
166650459651,福建,HTC,神州行,Android,229.2,1333.8
166017019818,吉林,HTC,神州行,Android,263.1,1657.5
166713217654,广东,HTC,神州行,Android,201.4,594.9
166818494807,西藏,HTC,神州行,Android,288.9,1374.2
166818430687,山西,HTC,神州行,Android,154.2,1249.1
166877104779,安徽,HTC,神州行,Android,123.9,1599.6
166751631467,吉林,HTC,神州行,Android,145.1,406.2
166662864431,山西,HTC,神州行,Android,61.5,1949.4
166992853730,甘肃,HTC,神州行,Android,272,1384.2
166556792443,山东,HTC,神州行,Android,72.5,1757.5
166686798101,河北,HTC,神州行,Android,171.8,1068.4
166795081500,海南,HTC,神州行,Android,262.1,884.3
166686182935,重庆,HTC,神州行,Android,143.9,1040.4
166818466117,重庆,HTC,神州行,Android,118.4,862
166533043318,北京,HTC,神州行,Android,157.3,1693.2
166999847921,山西,HTC,神州行,Android,108,435.6
166537300711,香港,HTC,神州行,Android,196.6,785.4
166816970048,云南,HTC,神州行,Android,245.4,1327.4
166414354597,香港,HTC,神州行,Android,41.4,770.3
166423428876,黑龙江,HTC,神州行,Android,22.6,1386.7
166427943162,广西,HTC,神州行,Android,230.5,843.9
166816971301,北京,HTC,神州行,Android,166,1908.5
166537466636,安徽,HTC,神州行,Android,268.5,1097.5
166437546650,西藏,HTC,神州行,Android,52.5,1939.7
166556917139,甘肃,HTC,神州行,Android,265.6,1914.5
166433143115,北京,HTC,神州行,Android,173.6,350.1
166929556939,安徽,HTC,神州行,Android,181.6,1350.1
166017022229,湖南,HTC,神州行,Android,286.6,522.7
166794954940,湖南,HTC,神州行,Android,103.9,848
166538665807,黑龙江,HTC,神州行,Android,247.1,518.8
166821002215,云南,HTC,神州行,Android,138.1,1712.7
166920365443,四川,HTC,神州行,Android,6.1,1087.6
166816944695,北京,HTC,神州行,Android,58,1926
166532733493,湖北,HTC,神州行,Android,151,564.2
166922662783,江西,HTC,神州行,Android,163.6,1427.2
166798843396,新疆,HTC,神州行,Android,109.1,1470.4
166818488515,海南,HTC,神州行,Android,164,233.3
166925693823,甘肃,HTC,神州行,Android,94,1266.2
166532451142,西藏,HTC,神州行,Android,109.9,1414.6
166538472767,香港,HTC,神州行,Android,237.5,24.5
166723690857,北京,HTC,神州行,Android,227.7,186.6
166992838668,湖北,HTC,神州行,Android,49.9,1827.2
166993003540,山东,HTC,神州行,Android,55.1,851.2
166818437645,四川,HTC,神州行,Android,286.8,410
166600394092,香港,HTC,神州行,Android,206.7,1427.3
166814365014,黑龙江,HTC,神州行,Android,261.3,536.7
166816961749,辽宁,HTC,神州行,Android,233.3,1802
166790727172,甘肃,HTC,神州行,Android,283.6,1984.1
166816972400,福建,HTC,神州行,Android,176.7,212.3
166689121693,上海,HTC,神州行,Android,178.5,1803.7
166816970528,湖南,HTC,神州行,Android,293.1,377.1
166816972451,内蒙古,HTC,神州行,Android,120.8,1480.1
166816977375,江苏,HTC,神州行,Android,55.8,633.5
166818341054,山东,HTC,神州行,Android,288.1,431.1
166017022181,天津,HTC,神州行,Android,240.4,1795.7
166431567510,山东,HTC,神州行,Android,69.2,1566.8
166580912183,天津,HTC,神州行,Android,266.4,628.4
166669956239,北京,HTC,神州行,Android,31.5,1495.4
166532510094,澳门,HTC,神州行,Android,151.6,315.8
166818463950,上海,HTC,神州行,Android,273,1096.9
